Ticket number,Issue Date,Issue time,Meter Id,Marked Time,RP State Plate,Plate Expiry Date,VIN,Make,Body Style,Color,Location,Route,Agency,Violation code,Violation Description,Fine amount,Latitude,Agency Description,Color Description,Body Style Description
1121653584,08/12/2019,950,,,CA,201912,,FRHT,TR,WH,11713 S SAN PEDRO ST,18SL6,1,21211B,BLK BIKE PATH OR LAN,93,6479898.29071636,WESTERN,,TRAILER
1121646676,09/19/2019,1000,,,CA,202407,,HYUN,TL,WH,11700 S SAN PEDRO ST,18SL6,1,21211B,BLK BIKE PATH OR LAN,35,6479898.502633,WESTERN,,
1121651370,10/16/2019,1150,,,CA,202008,,,TL,WH,13887 S FIGUEROA ST,18SL6,1,21211B,BLK BIKE PATH OR LAN,93,6475872.16898232,WESTERN,,
1121890173,08/28/2019,820,,,CA,202004,,HOND,PA,BK,750 W 7TH ST,1FB28,1,21211B,BLK BIKE PATH OR LAN,93,6472441.813421,WESTERN,BLACK,PASSENGER CAR
1121890195,08/28/2019,840,,,CA,201911,,TOYO,PA,BL,750 W 7TH ST,1FB28,1,21211B,BLK BIKE PATH OR LAN,93,6472441.813421,WESTERN,BLUE,PASSENGER CAR
4351869196,08/24/2019,1600,,,CA,202007,,TOYT,TK,TN,4327 RIVERSIDE DR,00357,53,21211B,BLK BIKE PATH OR LANE,93,99999,53 - DOT - VALLEY,TAN,TRUCK
4353717303,08/23/2019,1643,,,CA,202003,,CHEV,PA,WT,12216 ROSCOE BLVD,00375,53,21211B,BLK BIKE PATH OR LANE,93,6440941.478917,53 - DOT - VALLEY,WHITE,PASSENGER CAR
4353717314,08/23/2019,1649,,,CA,202004,,FORD,PA,WT,12121 ROSCOE BLVD,00375,53,21211B,BLK BIKE PATH OR LANE,93,6441545.72259617,53 - DOT - VALLEY,WHITE,PASSENGER CAR
4355723971,09/09/2019,1006,,,CA,201912,,PTRB,TK,RD,861 SPRING ST,00658,56,21211B,BLK BIKE PATH OR LANE,93,6484575.765597,56 - DOT - CENTRAL,RED,TRUCK
4354549721,08/19/2019,1414,,,CA,202002,,MERZ,PA,RD,12023 VENICE BLVD,00138,51,21211B,BLK BIKE PATH OR LANE,93,6431567.59779,51 - DOT - WESTERN,RED,PASSENGER CAR
4358058154,08/22/2019,1220,,,CA,201911,,LNDR,PA,GY,11836 SAN VICENTE BLVD,00183,51,21211B,BLK BIKE PATH OR LANE,93,99999,51 - DOT - WESTERN,GREY,PASSENGER CAR
4358058180,08/22/2019,1231,,,FL,,,VOLV,PA,SL,118762 SAN VICENTE BL,00183,51,21211B,BLK BIKE PATH OR LANE,93,99999,51 - DOT - WESTERN,SILVER,PASSENGER CAR
4358109151,09/03/2019,1019,,,CA,,,OTHR,CM,WT,4326 SUNSET BL,00445,54,21211B,BLK BIKE PATH OR LANE,93,6475909.18914,54 - DOT - HOLLYWOOD,WHITE,COMMERCIAL
4358059904,10/23/2019,1432,,,CA,202001,,MERZ,PA,WT,12000 SAN VICENTE BLVD W,00183,51,21211B,BLK BIKE PATH OR LANE,93,99999,51 - DOT - WESTERN,WHITE,PASSENGER CAR
4358151571,09/11/2019,1039,,,CA,202004,,TOYT,PA,BK,11661 SAN VICENTE BLVD,00171,51,21211B,BLK BIKE PATH OR LANE,93,6416066.31895,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4358151674,09/11/2019,1117,,,CA,201910,,BMW,PA,BL,11980 SAN VICENTE BL,00171,51,21211B,BLK BIKE PATH OR LANE,93,6419135.096836,51 - DOT - WESTERN,BLUE,PASSENGER CAR
4358151700,09/11/2019,1127,,,CA,,,LEXS,PA,BK,11762 SAN VICENTE BL,00171,51,21211B,BLK BIKE PATH OR LANE,93,6419342.161234,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4358227311,08/05/2019,1010,,,CA,202004,,JEEP,PA,BK,610 MAIN ST E,00161,51,21211B,BLK BIKE PATH OR LANE,93,6417606.20323623,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4358367856,08/23/2019,1032,,,CA,201906,,TOYT,PA,BK,7036 WHITE OAK AVE,00309,53,21211B,BLK BIKE PATH OR LANE,93,6404857.277434,53 - DOT - VALLEY,BLACK,PASSENGER CAR
4358421664,08/15/2019,1150,,,CA,202003,,KW,CM,WT,6477 FOOTHILL BLVD,340R,53,21211B,BLK BIKE PATH OR LANE,93,6479229.016535,53 - DOT - VALLEY,WHITE,COMMERCIAL
4358604460,08/13/2019,1157,,,CA,201911,,CADI,PA,WT,11694 SAN VICENTE BLVD,00171,51,21211B,BLK BIKE PATH OR LANE,93,6421208.76362,51 - DOT - WESTERN,WHITE,PASSENGER CAR
4358663050,08/23/2019,1147,,,CA,202005,,FRHT,CM,WT,6834 FALLBROOK AVE,00324,53,21211B,BLK BIKE PATH OR LANE,93,6373158.452108,53 - DOT - VALLEY,WHITE,COMMERCIAL
4358663595,08/27/2019,1142,,,CA,202001,,BMW,PA,WT,13735 RIVERSIDE DR,00377,53,21211B,BLK BIKE PATH OR LANE,93,6430972.31108764,53 - DOT - VALLEY,WHITE,PASSENGER CAR
4358691945,08/27/2019,1613,,,CA,202002,,VOLK,PA,RD,13920 MOORPARK ST,00309,53,21211B,BLK BIKE PATH OR LANE,93,6429713.754612,53 - DOT - VALLEY,RED,PASSENGER CAR
4358829230,08/03/2019,700,,,CA,202003,,MERZ,PA,WT,7415 FOOTHILL BLVD,00315,53,21211B,BLK BIKE PATH OR LANE,93,6472937.632484,53 - DOT - VALLEY,WHITE,PASSENGER CAR
4358782131,08/08/2019,1018,,,CA,201912,,TOYT,PA,SL,11973 SAN VICENTE BLVD,00183,51,21211B,BLK BIKE PATH OR LANE,93,6419063.979661,51 - DOT - WESTERN,SILVER,PASSENGER CAR
4358967653,08/03/2019,1024,,,CA,201910,,FORD,TK,WT,568 MISSION ROAD N,00686,56,21211B,BLK BIKE PATH OR LANE,93,6493070.09092,56 - DOT - CENTRAL,WHITE,TRUCK
4358905902,08/23/2019,1411,,,CA,202002,,VOLK,PA,SL,11223 RIVERSIDE DR,00357,53,21211B,BLK BIKE PATH OR LANE,93,6447873.31502927,53 - DOT - VALLEY,SILVER,PASSENGER CAR
4358959625,08/01/2019,944,,,CA,202001,,GMC,TK,WT,704 SPRING ST,00658,56,21211B,BLK BIKE PATH OR LANE,93,6489629.249973,56 - DOT - CENTRAL,WHITE,TRUCK
4358971363,08/11/2019,818,,,CA,202001,,FORD,PA,RD,10771 NATIONAL PL,204B,51,21211B,BLK BIKE PATH OR LANE,93,6434945.830273,51 - DOT - WESTERN,RED,PASSENGER CAR
4359020610,08/01/2019,1410,,,CA,202012,,DODG,PU,BK,11758 SAN VICENTE BLVD,00171,51,21211B,BLK BIKE PATH OR LANE,93,6419742.092646,51 - DOT - WESTERN,BLACK,PICK-UP TRUCK
4359020680,08/02/2019,1135,,,CA,202002,,FORD,PA,SL,3443 SEPULVEDA BLVD S,00161,51,21211B,BLK BIKE PATH OR LANE,93,6433454.610088,51 - DOT - WESTERN,SILVER,PASSENGER CAR
4359222512,08/14/2019,1049,,,CA,201908,,TRIU,PA,WT,12530 BRADDOCK DR,00134,51,21211B,BLK BIKE PATH OR LANE,93,6433661.070108,51 - DOT - WESTERN,WHITE,PASSENGER CAR
4359223794,08/31/2019,1212,,,CA,201912,,CHRY,PA,BK,11800 SAN VICENTE BL,302W,51,21211B,BLK BIKE PATH OR LANE,93,99999,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4359223816,08/31/2019,1215,,,ME,202005,,CHEV,PA,SL,11800 SAN VICENTE BL,302W,51,21211B,BLK BIKE PATH OR LANE,93,99999,51 - DOT - WESTERN,SILVER,PASSENGER CAR
4359224004,09/05/2019,1004,,,CA,202007,,KIA,PA,WT,3443 SEPULVEDA BLVD S,00616,51,21211B,BLK BIKE PATH OR LANE,93,6433454.610088,51 - DOT - WESTERN,WHITE,PASSENGER CAR
4359148931,08/05/2019,826,,,CA,11,,VOLV,TK,WT,11101 RESEDA BLVD,00333,53,21211B,BLK BIKE PATH OR LANE,93,6399700.802293,53 - DOT - VALLEY,WHITE,TRUCK
4359161704,08/23/2019,1129,,,CA,202008,,MASE,PA,BK,11677 SAN VICENTE BL,00171,51,21211B,BLK BIKE PATH OR LANE,93,6416065.609065,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4359169522,08/27/2019,1127,,,CA,201908,,CHEV,TK,WT,11547 SHERMAN WAY,350R1,53,21211B,BLK BIKE PATH OR LANE,93,6445656.766196,53 - DOT - VALLEY,WHITE,TRUCK
4359296233,08/20/2019,1217,,,CA,201908,,BMW,PA,BK,4350 RIVERSIDE DR,00357,53,21211B,BLK BIKE PATH OR LANE,93,99999,53 - DOT - VALLEY,BLACK,PASSENGER CAR
4359296896,08/23/2019,1143,,,CA,202007,,HOND,PA,SL,8345 RESEDA BLVD,00310,53,21211B,BLK BIKE PATH OR LANE,93,6399611.188071,53 - DOT - VALLEY,SILVER,PASSENGER CAR
4359311666,08/07/2019,1324,,,CA,1,,FRHT,CM,WT,620 SPRING ST S,00654,56,21211B,BLK BIKE PATH OR LANE,93,6485558.544552,56 - DOT - CENTRAL,WHITE,COMMERCIAL
4359316791,08/09/2019,1329,,,CA,202005,,HOND,PA,SL,12112 VENICE BL,00138,51,21211B,BLK BIKE PATH OR LANE,93,6431297.47724,51 - DOT - WESTERN,SILVER,PASSENGER CAR
4359317060,08/15/2019,1255,,,CA,202001,,CHEV,PA,BK,443 GRAND BLVD,00161,51,21211B,BLK BIKE PATH OR LANE,93,6419754.615323,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4359317071,08/15/2019,1259,,,FL,202001,,TOYT,PA,SL,553 GRAND BLVD,00161,51,21211B,BLK BIKE PATH OR LANE,93,6420560.889367,51 - DOT - WESTERN,SILVER,PASSENGER CAR
4359328212,08/28/2019,1306,,,CA,202002,,MERZ,PA,WT,22721 VENTURA BL W,00375,53,21211B,BLK BIKE PATH OR LANE,93,6373721.425233,53 - DOT - VALLEY,WHITE,PASSENGER CAR
4359333204,08/10/2019,916,,,CA,202002,,HOND,PA,GY,16600 FOOTHILL BLVD,00374,53,21211B,BLK BIKE PATH OR LANE,93,6412769.553451,53 - DOT - VALLEY,GREY,PASSENGER CAR
4359333215,08/10/2019,924,,,CA,202005,,MAZD,PA,WT,15232 FOOTHILL BLVD,00374,53,21211B,BLK BIKE PATH OR LANE,93,6420185.303671,53 - DOT - VALLEY,WHITE,PASSENGER CAR
4359357376,08/20/2019,1313,,,CA,201910,,TOYT,PA,BK,12000 SAN VICENTE BLVD W,00183,51,21211B,BLK BIKE PATH OR LANE,93,99999,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4359364026,08/23/2019,958,,,CA,201912,,FRHT,CM,WT,7200 LAUREL CANYON BLVD,340R,53,21211B,BLK BIKE PATH OR LANE,93,6434387.4875,53 - DOT - VALLEY,WHITE,COMMERCIAL
4359364030,08/23/2019,1001,,,CA,201903,,CHEV,CM,WT,7200 LAUREL CANYON BLVD,340R,53,21211B,BLK BIKE PATH OR LANE,93,6434387.4875,53 - DOT - VALLEY,WHITE,COMMERCIAL
4359374036,08/05/2019,749,,,CA,201909,,FORD,VN,WT,1271 2ND ST W,00644,56,21211B,BLK BIKE PATH OR LANE,93,6483585.091424,56 - DOT - CENTRAL,WHITE,VAN
4359383626,08/20/2019,1817,,,CA,202009,,TOYT,PA,WT,700 SPRING ST S,00600,56,21211B,BLK BIKE PATH OR LANE,93,6489617.434651,56 - DOT - CENTRAL,WHITE,PASSENGER CAR
4359444633,08/12/2019,1734,,,CA,202005,,NISS,PA,SL,370 14TH ST W,00500,55,21211B,BLK BIKE PATH OR LANE,93,6474971.288682,55 - DOT - SOUTHERN,SILVER,PASSENGER CAR
4359437261,08/04/2019,1632,,,AZ,,,FORD,PA,WT,650 SPRING ST,00600,56,21211B,BLK BIKE PATH OR LANE,93,6485434.435857,56 - DOT - CENTRAL,WHITE,PASSENGER CAR
4359438941,08/07/2019,1334,,,CA,201912,,HOND,PA,WT,12243 VENICE BLVD,00138,51,21211B,BLK BIKE PATH OR LANE,93,6430793.759027,51 - DOT - WESTERN,WHITE,PASSENGER CAR
4359443023,08/08/2019,1647,,,CA,201910,,LINC,PA,BK,905 3RD ST E,00677,56,21211B,BLK BIKE PATH OR LANE,93,6484587.338155,56 - DOT - CENTRAL,BLACK,PASSENGER CAR
4359477113,08/10/2019,1038,,,CA,201912,,HOND,PA,GY,1200 MAIN ST,00161,51,21211B,BLK BIKE PATH OR LANE,93,6418307.832843,51 - DOT - WESTERN,GREY,PASSENGER CAR
4359477124,08/10/2019,1039,,,CA,201910,,MITS,PA,BK,1200 MAIN ST,00161,51,21211B,BLK BIKE PATH OR LANE,93,6418307.832843,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4359477135,08/10/2019,1040,,,CA,202002,,FORD,VN,BL,1200 MAIN ST,00161,51,21211B,BLK BIKE PATH OR LANE,93,6418307.832843,51 - DOT - WESTERN,BLUE,VAN
4359477146,08/10/2019,1057,,,CO,,,CHEV,PA,BK,610 A/F MAIN ST,00161,51,21211B,BLK BIKE PATH OR LANE,93,99999,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4359486132,08/05/2019,1154,,,CA,202006,,HYUN,PA,SL,11200 CHANDLER BL,350R,53,21211B,BLK BIKE PATH OR LANE,93,6448413.793904,53 - DOT - VALLEY,SILVER,PASSENGER CAR
4359504214,08/05/2019,1006,,,CA,202008,,TOYT,PU,GY,596 MISSION ROAD N,00686,56,21211B,BLK BIKE PATH OR LANE,93,6493099.84334687,56 - DOT - CENTRAL,GREY,PICK-UP TRUCK
4359477522,08/11/2019,2059,,,CA,201911,,HOND,PA,BK,12001 VENICE BL,00204,51,21211B,BLK BIKE PATH OR LANE,93,6431644.491614,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4359516910,08/16/2019,1031,,,CA,,,CHEV,PA,SL,700 SPRING ST,00658,56,21211B,BLK BIKE PATH OR LANE,93,6489617.434651,56 - DOT - CENTRAL,SILVER,PASSENGER CAR
4359648484,08/03/2019,1347,,,CA,201712,,OTHR,TK,WT,3630 SEPULVEDA BLVD S,00137,51,21211B,BLK BIKE PATH OR LANE,93,6434407.256138,51 - DOT - WESTERN,WHITE,TRUCK
4359666080,08/19/2019,1245,,,CA,202007,,LNDR,PA,GN,11980 SAN VICENTE BLVD W,00183,51,21211B,BLK BIKE PATH OR LANE,93,6419135.096836,51 - DOT - WESTERN,GREEN,PASSENGER CAR
4359673220,09/04/2019,952,,,CA,202001,,FORD,VN,WT,6850 VINELAND AVE,00399,53,21211B,BLK BIKE PATH OR LANE,93,6449686.575316,53 - DOT - VALLEY,WHITE,VAN
4359673743,09/18/2019,948,,,CA,202002,,OTHR,MH,WT,6110 LANKERSHIM BLVD,00399,53,21211B,BLK BIKE PATH OR LANE,93,6445342.24631775,53 - DOT - VALLEY,WHITE,MOTOR HOME
4359694345,08/19/2019,1300,,,CA,202007,,CHEV,PA,WT,12563 VENICE BLVD,00167,51,21211B,BLK BIKE PATH OR LANE,93,6429618.983852,51 - DOT - WESTERN,WHITE,PASSENGER CAR
4359673592,09/13/2019,1038,,,CA,201912,,FORD,PU,BK,12700 BURBANK BLVD,00399,53,21211B,BLK BIKE PATH OR LANE,93,6437827.322566,53 - DOT - VALLEY,BLACK,PICK-UP TRUCK
4359694146,08/13/2019,1129,,,AZ,,,FORD,VN,WT,1569 WESTWOOD BLVD,00187,51,21211B,BLK BIKE PATH OR LANE,93,6428400.553388,51 - DOT - WESTERN,WHITE,VAN
4359717095,08/21/2019,1952,,,CA,202002,,HOND,PA,RD,3730 FIGUEROA ST S,00501,55,21211B,BLK BIKE PATH OR LANE,93,6475982.711461,55 - DOT - SOUTHERN,RED,PASSENGER CAR
4359758233,08/18/2019,1947,,,CA,202007,,CHEV,PA,BK,600 MAIN ST N,00600,56,21211B,BLK BIKE PATH OR LANE,93,6485955.113334,56 - DOT - CENTRAL,BLACK,PASSENGER CAR
4359758244,08/18/2019,1949,,,IL,201909,,TOYT,PA,SL,600 MAIN ST N,00600,56,21211B,BLK BIKE PATH OR LANE,93,6485955.113334,56 - DOT - CENTRAL,SILVER,PASSENGER CAR
4359758255,08/18/2019,1953,,,CA,201905,,BMW,MC,BL,600 MAIN ST N,00600,56,21211B,BLK BIKE PATH OR LANE,93,6485955.113334,56 - DOT - CENTRAL,BLUE,COMMERCIAL
4359833236,08/28/2019,1406,,,CA,202008,,TOYT,PA,SL,12120 VENICE BL,00131,51,21211B,BLK BIKE PATH OR LANE,93,6431268.849964,51 - DOT - WESTERN,SILVER,PASSENGER CAR
4359879930,08/20/2019,812,,,CA,202004,,NISS,PA,RD,542 MISSION ROAD N,00600,56,21211B,BLK BIKE PATH OR LANE,93,6493042.463667,56 - DOT - CENTRAL,RED,PASSENGER CAR
4359895842,08/25/2019,1103,,,CA,201910,,FORD,PA,GY,1524 7TH ST W,00600,56,21211B,BLK BIKE PATH OR LANE,93,6479942.783891,56 - DOT - CENTRAL,GREY,PASSENGER CAR
4359938483,08/12/2019,836,,,CA,201911,,TOYT,PA,SL,923 3RD ST E,00600,56,21211B,BLK BIKE PATH OR LANE,93,6490603.903918,56 - DOT - CENTRAL,SILVER,PASSENGER CAR
4359899084,08/16/2019,1826,,,CA,201910,,HOND,PA,WT,4048 TUJUNGA AVE,350R,53,21211B,BLK BIKE PATH OR LANE,93,6446997.340211,53 - DOT - VALLEY,WHITE,PASSENGER CAR
4359942134,08/13/2019,1924,,,CA,202006,,TOYT,PA,GY,5025 YORK BL,00610,56,21211B,BLK BIKE PATH OR LANE,93,6499208.545832,56 - DOT - CENTRAL,GREY,PASSENGER CAR
4359971232,09/04/2019,1000,,,CA,202008,,ACUR,PA,BK,3415 SEPULVEDA BLVD S,00161,51,21211B,BLK BIKE PATH OR LANE,93,6433322.905036,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4359971243,09/04/2019,1049,,,CA,201909,,CHRY,PA,WT,3161 SEPULVEDA BLVD S,00161,51,21211B,BLK BIKE PATH OR LANE,93,6432288.714566,51 - DOT - WESTERN,WHITE,PASSENGER CAR
4360008494,08/09/2019,1243,,,CA,10,,FORD,PA,WT,12001 SAN VICENTE BL,00183,51,21211B,BLK BIKE PATH OR LANE,93,6416051.233895,51 - DOT - WESTERN,WHITE,PASSENGER CAR
4360011504,08/15/2019,1240,,,CA,202003,,TOYT,PA,GY,12028 VENICE BLVD,00165,51,21211B,BLK BIKE PATH OR LANE,93,6431598.063632,51 - DOT - WESTERN,GREY,PASSENGER CAR
4360024874,08/16/2019,1149,,,CA,202008,,PORS,PA,BK,11600 SAN VICENTE BL,00187,51,21211B,BLK BIKE PATH OR LANE,93,99999,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4360039596,08/26/2019,848,,,CA,202008,,BMW,PA,WT,11100 CHANDLER BLVD,00356,53,21211B,BLK BIKE PATH OR LANE,93,6449000.782264,53 - DOT - VALLEY,WHITE,PASSENGER CAR
4360043310,08/26/2019,851,,,CA,201909,,NISS,PA,WT,4540 S HUNTINGTON DR,00633,56,21211B,BLK BIKE PATH OR LANE,93,6504847.130518,56 - DOT - CENTRAL,WHITE,PASSENGER CAR
4360070481,08/21/2019,1515,,,CA,202005,,KIA,PA,GY,11934 SAN VICENTE BLVD W,00183,51,21211B,BLK BIKE PATH OR LANE,93,6418726.173079,51 - DOT - WESTERN,GREY,PASSENGER CAR
4360092214,08/17/2019,1222,,,CA,202002,,INTL,TK,WT,3637 SEPULVEDA BLVD,302W,51,21211B,BLK BIKE PATH OR LANE,93,6434533.248264,51 - DOT - WESTERN,WHITE,TRUCK
4360092225,08/17/2019,1224,,,CA,202008,,INTL,TK,WT,3637 SEPULVEDA BLVD,302W,51,21211B,BLK BIKE PATH OR LANE,93,6434533.248264,51 - DOT - WESTERN,WHITE,TRUCK
4360124672,08/31/2019,1332,,,CA,201907,,NISS,CM,WT,1244 MAIN ST S,00600,56,21211B,BLK BIKE PATH OR LANE,93,6482953.048809,56 - DOT - CENTRAL,WHITE,COMMERCIAL
4360094465,08/14/2019,1304,,,NJ,,,HOND,PA,GY,12474 A/F SHORT AVE,00161,51,21211B,BLK BIKE PATH OR LANE,93,99999,51 - DOT - WESTERN,GREY,PASSENGER CAR
4360107205,09/03/2019,2239,,,CA,202002,,TOYT,PA,GY,2116 GRAND AVE S,00500,55,21211B,BLK BIKE PATH OR LANE,93,6473421.263562,55 - DOT - SOUTHERN,GREY,PASSENGER CAR
4360109456,08/26/2019,1903,,,CA,202008,,CHEV,PA,WT,1121 LAKME AVE N,00500,55,21211B,BLK BIKE PATH OR LANE,93,6482733.919556,55 - DOT - SOUTHERN,WHITE,PASSENGER CAR
4360152720,08/17/2019,944,,,CA,201911,,FORD,PA,SL,849 SPRING ST S,00600,56,21211B,BLK BIKE PATH OR LANE,93,6484626.272659,56 - DOT - CENTRAL,SILVER,PASSENGER CAR
4360153932,08/26/2019,1316,,,CA,202008,,LINC,PA,RD,2801 DARWIN AVE,00600,56,21211B,BLK BIKE PATH OR LANE,93,6497175.194215,56 - DOT - CENTRAL,RED,PASSENGER CAR
4360197656,09/06/2019,1042,,,AZ,202009,,WINN,MH,BG,3415 SEPULVEDA BLVD S,00161,51,21211B,BLK BIKE PATH OR LANE,93,6433322.905036,51 - DOT - WESTERN,BEIGE,MOTOR HOME
4360225811,09/01/2019,1502,,,AZ,201910,,NISS,PU,GY,618 MAIN ST N,00636,56,21211B,BLK BIKE PATH OR LANE,93,6485875.041274,56 - DOT - CENTRAL,GREY,PICK-UP TRUCK
4360225822,09/01/2019,1504,,,CA,201911,,TOYT,TK,WT,618 MAIN ST N,00636,56,21211B,BLK BIKE PATH OR LANE,93,6485875.041274,56 - DOT - CENTRAL,WHITE,TRUCK
4360240743,08/21/2019,1027,,,CA,202001,,HOND,PA,WT,12001 VENICE BL,00169,51,21211B,BLK BIKE PATH OR LANE,93,6431644.491614,51 - DOT - WESTERN,WHITE,PASSENGER CAR
4360273676,09/08/2019,958,,,CA,202004,,CADI,PA,BK,3271 SEPULVEDA BLVD S,00161,51,21211B,BLK BIKE PATH OR LANE,93,6432777.340172,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4360285005,09/09/2019,1059,,,CA,202003,,NISS,PA,WT,756 MAIN ST S,00600,56,21211B,BLK BIKE PATH OR LANE,93,6485203.523121,56 - DOT - CENTRAL,WHITE,PASSENGER CAR
4360318561,09/11/2019,1414,,,CA,201912,,CHEV,BU,GN,2818S LA CIENEGA AVE,00173,51,21211B,BLK BIKE PATH OR LANE,93,6447001.67628779,51 - DOT - WESTERN,GREEN,BUS
4360337505,08/28/2019,1034,,,CA,201908,,JAGU,PA,GO,3217 VENICE BLVD,148B,51,21211B,BLK BIKE PATH OR LANE,93,6464999.307109,51 - DOT - WESTERN,GOLD,PASSENGER CAR
4360359290,09/05/2019,1620,,,CA,201912,,MAZD,PA,BL,725 7TH ST W,00686,56,21211B,BLK BIKE PATH OR LANE,93,6483527.129928,56 - DOT - CENTRAL,BLUE,PASSENGER CAR
4360394393,08/21/2019,721,,,CA,,,OTHR,TR,BK,5000 LAURELGROVE AVE,00358,53,21211B,BLK BIKE PATH OR LANE,93,6440398.895054,53 - DOT - VALLEY,BLACK,TRAILER
4360427632,09/27/2019,1159,,,CA,202006,,FORD,CM,YE,12400 VENICE BL,00169,51,21211B,BLK BIKE PATH OR LANE,93,6430286.426197,51 - DOT - WESTERN,YELLOW,COMMERCIAL
4360439952,09/04/2019,929,,,CA,202006,,JAGU,PA,BK,716 SPRING ST S,00677,56,21211B,BLK BIKE PATH OR LANE,93,6489664.695938,56 - DOT - CENTRAL,BLACK,PASSENGER CAR
4360451815,09/04/2019,41,,,CA,202006,,DODG,PA,GY,701 4TH PL E,00600,56,21211B,BLK BIKE PATH OR LANE,93,6489549.378729,56 - DOT - CENTRAL,GREY,PASSENGER CAR
4360429426,09/09/2019,923,,,CA,202005,,MERZ,PA,BL,3261 SEPULVEDA BLVD S,00161,51,21211B,BLK BIKE PATH OR LANE,93,6432727.797207,51 - DOT - WESTERN,BLUE,PASSENGER CAR
4360440265,09/03/2019,910,,,CA,201904,,TSMR,PA,GY,3415 SEPULVEDA BLVD S,00161,51,21211B,BLK BIKE PATH OR LANE,93,6433322.905036,51 - DOT - WESTERN,GREY,PASSENGER CAR
4360442984,08/26/2019,1307,,,CA,202003,,TOYT,TK,SL,4048 TUJUNGA AVE,00316,53,21211B,BLK BIKE PATH OR LANE,93,6446997.340211,53 - DOT - VALLEY,SILVER,TRUCK
4360472071,08/23/2019,957,,,CA,202003,,DODG,PU,WT,650 SPRING ST S,00656,56,21211B,BLK BIKE PATH OR LANE,93,6485434.435857,56 - DOT - CENTRAL,WHITE,PICK-UP TRUCK
4360580210,08/31/2019,1904,,,CA,201909,,HOND,PA,GN,527 NEPTUNE AVE N,00500,55,21211B,BLK BIKE PATH OR LANE,93,6480027.43882724,55 - DOT - SOUTHERN,GREEN,PASSENGER CAR
4360537193,09/09/2019,1044,,,CA,,,CADI,PA,BK,754 SPRING ST S,00600,56,21211B,BLK BIKE PATH OR LANE,93,6485173.160246,56 - DOT - CENTRAL,BLACK,PASSENGER CAR
4360624645,08/28/2019,1945,,,CA,202005,,BMW,PA,WT,12613 VENICE BLVD,00204,51,21211B,BLK BIKE PATH OR LANE,93,6429344.654242,51 - DOT - WESTERN,WHITE,PASSENGER CAR
4360598782,10/29/2019,1439,,,CA,201912,,TSMR,PA,GY,11930 SAN VICENTE BLVD,00183,51,21211B,BLK BIKE PATH OR LANE,93,6418690.614492,51 - DOT - WESTERN,GREY,PASSENGER CAR
4360598885,10/30/2019,1522,,,CA,,,INFI,PA,BL,11901 SAN VICENTE BL,00183,51,21211B,BLK BIKE PATH OR LANE,93,6418423.925086,51 - DOT - WESTERN,BLUE,PASSENGER CAR
4360601840,09/03/2019,1407,,,CA,201910,,TOYT,PA,BG,12421 VENICE BLVD,00138,51,21211B,BLK BIKE PATH OR LANE,93,6430180.102745,51 - DOT - WESTERN,BEIGE,PASSENGER CAR
4360626981,09/05/2019,1459,,,CA,201912,,JEEP,PA,GY,12100 VENICE BLVD,00167,51,21211B,BLK BIKE PATH OR LANE,93,6431340.418153,51 - DOT - WESTERN,GREY,PASSENGER CAR
4360686061,08/30/2019,1737,,,CA,202005,,TOYT,PA,GY,3700 BLK FIGUEROA ST S,00500,55,21211B,BLK BIKE PATH OR LANE,93,99999,55 - DOT - SOUTHERN,GREY,PASSENGER CAR
4360715074,09/19/2019,713,,,NV,202006,,LINC,TK,TN,443 GRAND BLVD,00165,51,21211B,BLK BIKE PATH OR LANE,93,6419754.615323,51 - DOT - WESTERN,TAN,TRUCK
4360744684,09/04/2019,2301,,,CA,202001,,PTRB,TK,WT,7200 LAUREL CANYON BLVD,00319,53,21211B,BLK BIKE PATH OR LANE,93,6434387.4875,53 - DOT - VALLEY,WHITE,TRUCK
4360818674,09/05/2019,942,,,CA,202002,,TOYT,PA,SL,626 SPRING ST S,00667,56,21211B,BLK BIKE PATH OR LANE,93,6485533.722813,56 - DOT - CENTRAL,SILVER,PASSENGER CAR
4360824086,09/24/2019,1305,,,CA,202003,,ACUR,PA,WT,1311 VENICE BLVD,00161,51,21211B,BLK BIKE PATH OR LANE,93,6425226.471023,51 - DOT - WESTERN,WHITE,PASSENGER CAR
4360798455,10/01/2019,310,,,CA,202003,,CADI,PA,BK,11900 CULVER BLVD W,502A,51,21211B,BLK BIKE PATH OR LANE,93,6435376.58066,51 - DOT - WESTERN,BLACK,PASSENGER CAR
